ppnr,location,idnummer,rol,round,dec_time_s,quality,dec_s,delta,showbuyer,showseller,nosellerphoto,nobuyerphoto,ppother,idother,entry_no,id2,id2_other,age_s,risk_s,female_s,econ_s,attractiveness_s,honesty_s,intelligence_s,likability_s,neutral_s,happy_s,sad_s,angry_s,surprised_s,scared_s,disgusted_s,valence_s,ethnicity_s,caucasian_s,east_asian_s,south_asian_s,african_s,other_ethnicity_s,z_attractiveness_s,z_honesty_s,z_intelligence_s,z_likability_s,z_neutral_s,z_happy_s,z_sad_s,z_angry_s,z_surprised_s,z_scared_s,z_valence_s,dec_time_b,dec_b,age_b,risk_b,female_b,econ_b,attractiveness_b,honesty_b,intelligence_b,likability_b,neutral_b,happy_b,sad_b,angry_b,surprised_b,scared_b,disgusted_b,valence_b,ethnicity_b,caucasian_b,east_asian_b,south_asian_b,african_b,other_ethnicity_b,z_attractiveness_b,z_honesty_b,z_intelligence_b,z_likability_b,z_neutral_b,z_happy_b,z_sad_b,z_angry_b,z_surprised_b,z_scared_b,z_valence_b,_merge
32,NL,16,S,7,6.818953,H,not sell,.75,0,0,0,0,13,13,194,10NL16,10FR13,20,5,1,0,3.4166667,4.4166665,3.8333333,4.3333335,.63487089,.3871448,.001094686,.0016968841,.045207571,.000238519,.00036494201,.38544789,Eastern Asian,0,1,0,0,0,-.036105793,.29586971,-.76166266,.25252825,.052560002,.42870581,-.33846477,-.2939342,-.25870526,-.54863501,.47194764,5.0075397,no offer,24,5,0,1,4.1666665,5.0833335,4.0833335,4.9166665,.92377847,.3432768,.00096792902,.002376189,.0089817438,.00068487797,.0024537269,.34082311,Other,0,0,0,0,1,.79577339,1.2721456,-.33695984,.99357092,.87781912,.28831095,-.35109743,-.26649696,-.55983663,-.24103269,.33144459,matched (3)
27,NL,11,S,9,6.3847198,L,low price,.75,0,0,0,0,13,13,260,10NL11,10FR13,26,5,0,1,4.25,5.5,4.8333335,3.8333333,.83251691,.03372822,.003118353,.002722522,.1980599,.0024491011,.00121796,.03060987,Caucasian,1,0,0,0,0,.88820463,1.8823175,.93714744,-.38265181,.61713219,-.70236623,-.13678525,-.25250849,1.0118974,-.42301637,-.64527518,6.132082,buy,24,5,0,1,4.1666665,5.0833335,4.0833335,4.9166665,.92377847,.3432768,.00096792902,.002376189,.0089817438,.00068487797,.0024537269,.34082311,Other,0,0,0,0,1,.79577339,1.2721456,-.33695984,.99357092,.87781912,.28831095,-.35109743,-.26649696,-.55983663,-.24103269,.33144459,matched (3)
18,NL,2,S,11,11.068043,H,not sell,.75,0,0,0,0,13,13,329,10NL2,10FR13,22,3,1,1,2.25,3.8333333,4.75,3.1666667,.87676477,.01779528,.0097394027,.00081493898,.03926656,.00012744599,.0079599135,.0080558751,Caucasian,1,0,0,0,0,-1.3301406,-.55837125,.79557967,-1.2295579,.74352539,-.75335789,.52307141,-.32955614,-.3080906,.56982905,-.71628743,4.9446959,no offer,24,5,0,1,4.1666665,5.0833335,4.0833335,4.9166665,.92377847,.3432768,.00096792902,.002376189,.0089817438,.00068487797,.0024537269,.34082311,Other,0,0,0,0,1,.79577339,1.2721456,-.33695984,.99357092,.87781912,.28831095,-.35109743,-.26649696,-.55983663,-.24103269,.33144459,matched (3)
31,NL,15,S,13,6.1681228,H,not sell,.75,0,0,0,0,13,13,387,10NL15,10FR13,20,7,0,1,3,4,3.0833333,4,.052548978,.57756299,.002334838,.000076623,.087765969,.001990011,.0017878941,.57522821,South Asian,0,0,1,0,0,-.49826112,-.31430224,-2.0357699,-.17092511,-1.6108316,1.0381188,-.21487069,-.35937685,.095066346,-.33908573,1.0694792,3.674561,no offer,24,5,0,1,4.1666665,5.0833335,4.0833335,4.9166665,.92377847,.3432768,.00096792902,.002376189,.0089817438,.00068487797,.0024537269,.34082311,Other,0,0,0,0,1,.79577339,1.2721456,-.33695984,.99357092,.87781912,.28831095,-.35109743,-.26649696,-.55983663,-.24103269,.33144459,matched (3)
19,NL,3,S,15,4.7808008,H,not sell,.75,0,0,0,0,13,13,453,10NL3,10FR13,23,4,0,1,2.8333333,4,4.5833335,2.6666667,.90838587,.01184729,.01086835,.0024453141,.1034265,.000316566,.00062850799,.00097894506,Caucasian,1,0,0,0,0,-.68312335,-.31430224,.51244497,-1.8647376,.83385044,-.77239382,.63558275,-.26370499,.22524633,-.5098213,-.73856944,3.908483,no offer,24,5,0,1,4.1666665,5.0833335,4.0833335,4.9166665,.92377847,.3432768,.00096792902,.002376189,.0089817438,.00068487797,.0024537269,.34082311,Other,0,0,0,0,1,.79577339,1.2721456,-.33695984,.99357092,.87781912,.28831095,-.35109743,-.26649696,-.55983663,-.24103269,.33144459,matched (3)
27,NL,11,S,1,16.023138,H,not sell,.75,0,0,0,0,14,14,6,10NL11,10FR14,26,5,0,1,4.25,5.5,4.8333335,3.8333333,.83251691,.03372822,.003118353,.002722522,.1980599,.0024491011,.00121796,.03060987,Caucasian,1,0,0,0,0,.88820463,1.8823175,.93714744,-.38265181,.61713219,-.70236623,-.13678525,-.25250849,1.0118974,-.42301637,-.64527518,5.9007049,no offer,22,4,0,1,2.5,3.5833333,4.6666665,3.8333333,.93989718,.01743635,.0069475928,.001423324,.078941099,.00037909701,.002213418,.01048876,Caucasian,1,0,0,0,0,-1.0528474,-.92447454,.65401191,-.38265181,.92386192,-.75450665,.24483843,-.30498335,.021708598,-.27642149,-.7086274,matched (3)
18,NL,2,S,3,27.398458,L,high price,.75,0,0,0,0,14,14,80,10NL2,10FR14,22,3,1,1,2.25,3.8333333,4.75,3.1666667,.87676477,.01779528,.0097394027,.00081493898,.03926656,.00012744599,.0079599135,.0080558751,Caucasian,1,0,0,0,0,-1.3301406,-.55837125,.79557967,-1.2295579,.74352539,-.75335789,.52307141,-.32955614,-.3080906,.56982905,-.71628743,41.625149,buy,22,4,0,1,2.5,3.5833333,4.6666665,3.8333333,.93989718,.01743635,.0069475928,.001423324,.078941099,.00037909701,.002213418,.01048876,Caucasian,1,0,0,0,0,-1.0528474,-.92447454,.65401191,-.38265181,.92386192,-.75450665,.24483843,-.30498335,.021708598,-.27642149,-.7086274,matched (3)
31,NL,15,S,5,7.8653688,H,not sell,.75,0,0,0,0,14,14,140,10NL15,10FR14,20,7,0,1,3,4,3.0833333,4,.052548978,.57756299,.002334838,.000076623,.087765969,.001990011,.0017878941,.57522821,South Asian,0,0,1,0,0,-.49826112,-.31430224,-2.0357699,-.17092511,-1.6108316,1.0381188,-.21487069,-.35937685,.095066346,-.33908573,1.0694792,3.827467,no offer,22,4,0,1,2.5,3.5833333,4.6666665,3.8333333,.93989718,.01743635,.0069475928,.001423324,.078941099,.00037909701,.002213418,.01048876,Caucasian,1,0,0,0,0,-1.0528474,-.92447454,.65401191,-.38265181,.92386192,-.75450665,.24483843,-.30498335,.021708598,-.27642149,-.7086274,matched (3)
19,NL,3,S,7,4.9935918,H,not sell,.75,0,0,0,0,14,14,201,10NL3,10FR14,23,4,0,1,2.8333333,4,4.5833335,2.6666667,.90838587,.01184729,.01086835,.0024453141,.1034265,.000316566,.00062850799,.00097894506,Caucasian,1,0,0,0,0,-.68312335,-.31430224,.51244497,-1.8647376,.83385044,-.77239382,.63558275,-.26370499,.22524633,-.5098213,-.73856944,7.0531907,no offer,22,4,0,1,2.5,3.5833333,4.6666665,3.8333333,.93989718,.01743635,.0069475928,.001423324,.078941099,.00037909701,.002213418,.01048876,Caucasian,1,0,0,0,0,-1.0528474,-.92447454,.65401191,-.38265181,.92386192,-.75450665,.24483843,-.30498335,.021708598,-.27642149,-.7086274,matched (3)
29,NL,13,S,9,25.204115,L,high price,.75,0,0,0,0,14,14,270,10NL13,10FR14,20,5,0,1,2.75,3.3333333,3.25,3.4166667,.67918998,.0052986769,.01955759,.000516158,.1091278,.0080314549,.0082327649,-.01425892,Caucasian,1,0,0,0,0,-.7755543,-1.2905778,-1.7526349,-.91196805,.17915666,-.79335195,1.5015562,-.34162396,.27263901,.61001015,-.78654653,17.905991,buy,22,4,0,1,2.5,3.5833333,4.6666665,3.8333333,.93989718,.01743635,.0069475928,.001423324,.078941099,.00037909701,.002213418,.01048876,Caucasian,1,0,0,0,0,-1.0528474,-.92447454,.65401191,-.38265181,.92386192,-.75450665,.24483843,-.30498335,.021708598,-.27642149,-.7086274,matched (3)
17,NL,1,S,11,4.2877049,H,not sell,.75,0,0,0,0,14,14,322,10NL1,10FR14,23,2,0,1,3,3.25,3.5833333,3,.9311921,.025562961,.01109675,.0046328609,.0077835959,.002610828,.00090501801,.01446622,Caucasian,1,0,0,0,0,-.49826112,-1.4126122,-1.1863651,-1.4412847,.898996,-.72849828,.65834522,-.17534955,-.56979638,-.4691014,-.69610417,6.1371727,no offer,22,4,0,1,2.5,3.5833333,4.6666665,3.8333333,.93989718,.01743635,.0069475928,.001423324,.078941099,.00037909701,.002213418,.01048876,Caucasian,1,0,0,0,0,-1.0528474,-.92447454,.65401191,-.38265181,.92386192,-.75450665,.24483843,-.30498335,.021708598,-.27642149,-.7086274,matched (3)
25,NL,9,S,13,7.0424337,H,not sell,.75,0,0,0,0,14,14,393,10NL9,10FR14,21,2,1,1,5.3333335,4.6666665,4.5833335,5,.073878273,.84049398,.00025168899,.001745398,.05483783,.000235835,.00054342102,.83874857,Caucasian,1,0,0,0,0,2.0898085,.661973,.51244497,1.0994344,-1.5499049,1.8796015,-.42247823,-.29197472,-.17865261,-.5223515,1.8991843,3.002594,no offer,22,4,0,1,2.5,3.5833333,4.6666665,3.8333333,.93989718,.01743635,.0069475928,.001423324,.078941099,.00037909701,.002213418,.01048876,Caucasian,1,0,0,0,0,-1.0528474,-.92447454,.65401191,-.38265181,.92386192,-.75450665,.24483843,-.30498335,.021708598,-.27642149,-.7086274,matched (3)
32,NL,16,S,15,7.012414,H,not sell,.75,0,0,0,0,14,14,456,10NL16,10FR14,20,5,1,0,3.4166667,4.4166665,3.8333333,4.3333335,.63487089,.3871448,.001094686,.0016968841,.045207571,.000238519,.00036494201,.38544789,Eastern Asian,0,1,0,0,0,-.036105793,.29586971,-.76166266,.25252825,.052560002,.42870581,-.33846477,-.2939342,-.25870526,-.54863501,.47194764,2.6359799,no offer,22,4,0,1,2.5,3.5833333,4.6666665,3.8333333,.93989718,.01743635,.0069475928,.001423324,.078941099,.00037909701,.002213418,.01048876,Caucasian,1,0,0,0,0,-1.0528474,-.92447454,.65401191,-.38265181,.92386192,-.75450665,.24483843,-.30498335,.021708598,-.27642149,-.7086274,matched (3)
23,NL,7,S,1,27.862797,H,not sell,.75,0,0,0,0,15,15,14,10NL7,10FR15,24,6,0,1,2.4166667,3.25,3.3333333,3.5833333,.01512492,.94335902,.00036045999,.000169313,.079320692,.0078704711,.001799791,.93548852,Caucasian,1,0,0,0,0,-1.1452785,-1.4126122,-1.6110675,-.70024168,-1.7177328,2.2088101,-.41163805,-.35563308,.024864001,-.33733374,2.2037742,5.737649,no offer,23,2,0,1,2.3333333,3.75,3.5833333,3.1666667,.96395677,.035659801,.001672303,.0078095999,.0089393035,.00031350201,.003021141,.027850199,South Asian,0,0,1,0,0,-1.2377096,-.68040556,-1.1863651,-1.2295579,.99258769,-.6961844,-.28089923,-.047040466,-.56018943,-.15747315,-.65396416,matched (3)
24,NL,8,S,3,22.162899,H,not sell,.75,0,0,0,0,15,15,77,10NL8,10FR15,18,5,1,0,4.1666665,4.3333335,4.5833335,4.75,.003951164,.98347187,.00025717501,.000052828,.06652125,.01138753,.0069420128,.9720844,Caucasian,1,0,0,0,0,.79577339,.17383574,.51244497,.7818445,-1.7496504,2.3371871,-.42193148,-.36033794,-.081532836,.41992918,2.3189981,4.5701127,no offer,23,2,0,1,2.3333333,3.75,3.5833333,3.1666667,.96395677,.035659801,.001672303,.0078095999,.0089393035,.00031350201,.003021141,.027850199,South Asian,0,0,1,0,0,-1.2377096,-.68040556,-1.1863651,-1.2295579,.99258769,-.6961844,-.28089923,-.047040466,-.56018943,-.15747315,-.65396416,matched (3)
22,NL,6,S,5,51.984528,L,low price,.75,0,0,0,0,15,15,144,10NL6,10FR15,19,4,1,0,3.1666667,4.6666665,3.8333333,4.0833335,.1092821,.79075128,.00064896501,.00323382,.00066659198,.00066681899,.01019793,.78055328,Caucasian,1,0,0,0,0,-.31339896,.661973,-.76166266,-.065061614,-1.4487746,1.7204052,-.38288552,-.23185708,-.62895727,.89940774,1.7159541,8.0926208,buy,23,2,0,1,2.3333333,3.75,3.5833333,3.1666667,.96395677,.035659801,.001672303,.0078095999,.0089393035,.00031350201,.003021141,.027850199,South Asian,0,0,1,0,0,-1.2377096,-.68040556,-1.1863651,-1.2295579,.99258769,-.6961844,-.28089923,-.047040466,-.56018943,-.15747315,-.65396416,matched (3)
26,NL,10,S,7,4.0382142,L,not sell,.75,0,0,0,0,15,15,196,10NL10,10FR15,22,1,,0,5.0833335,2.9166667,3.75,4.1666665,.83468521,.0067785028,.00041090301,.27493241,.0085599534,.000249579,.0053615589,-.26815379,Caucasian,1,0,0,0,0,1.8125154,-1.9007498,-.90323001,.040801272,.62332588,-.78861594,-.40661088,10.742101,-.56334281,.18718557,-1.5859455,4.4539976,no offer,23,2,0,1,2.3333333,3.75,3.5833333,3.1666667,.96395677,.035659801,.001672303,.0078095999,.0089393035,.00031350201,.003021141,.027850199,South Asian,0,0,1,0,0,-1.2377096,-.68040556,-1.1863651,-1.2295579,.99258769,-.6961844,-.28089923,-.047040466,-.56018943,-.15747315,-.65396416,matched (3)
20,NL,4,S,9,4.7955399,H,not sell,.75,0,0,0,0,15,15,259,10NL4,10FR15,21,2,1,0,2.8333333,3.0833333,3.1666667,2.6666667,.6976561,.064858712,.001644553,.0048758071,.079691008,.00021285401,.002767507,.059982911,Caucasian,1,0,0,0,0,-.68312335,-1.6566812,-1.8942022,-1.8647376,.23190477,-.60273641,-.28366479,-.16553691,.027942298,-.19482426,-.55279291,5.2850008,no offer,23,2,0,1,2.3333333,3.75,3.5833333,3.1666667,.96395677,.035659801,.001672303,.0078095999,.0089393035,.00031350201,.003021141,.027850199,South Asian,0,0,1,0,0,-1.2377096,-.68040556,-1.1863651,-1.2295579,.99258769,-.6961844,-.28089923,-.047040466,-.56018943,-.15747315,-.65396416,matched (3)
21,NL,5,S,11,6.2776341,H,not sell,.75,0,0,0,0,15,15,321,10NL5,10FR15,32,3,1,0,2.1666667,3.5,3.75,2.5,.86122662,.183157,.00062150002,.0064861402,.01351607,.000132416,.001082399,.1766708,Caucasian,1,0,0,0,0,-1.4225715,-1.0465088,-.90323001,-2.0764644,.69914091,-.22413538,-.38562268,-.10049525,-.5221445,-.44297957,-.18539603,7.000855,no offer,23,2,0,1,2.3333333,3.75,3.5833333,3.1666667,.96395677,.035659801,.001672303,.0078095999,.0089393035,.00031350201,.003021141,.027850199,South Asian,0,0,1,0,0,-1.2377096,-.68040556,-1.1863651,-1.2295579,.99258769,-.6961844,-.28089923,-.047040466,-.56018943,-.15747315,-.65396416,matched (3)
28,NL,12,S,13,6.254982,L,high price,.75,0,0,0,0,15,15,396,10NL12,10FR15,20,4,1,0,5.5833335,4.75,5.1666665,4.4166665,.187933,.44010881,.0081806555,.00036890901,.016526701,.00080830703,.001851575,.4319281,Caucasian,1,0,0,0,0,2.3671017,.78400767,1.5034168,.35839114,-1.2241098,.59821147,.367726,-.34757137,-.49711829,-.32970786,.61829257,7.4742737,not buy,23,2,0,1,2.3333333,3.75,3.5833333,3.1666667,.96395677,.035659801,.001672303,.0078095999,.0089393035,.00031350201,.003021141,.027850199,South Asian,0,0,1,0,0,-1.2377096,-.68040556,-1.1863651,-1.2295579,.99258769,-.6961844,-.28089923,-.047040466,-.56018943,-.15747315,-.65396416,matched (3)
30,NL,14,S,15,4.9276958,L,low price,.75,0,0,0,0,15,15,452,10NL14,10FR15,20,3,1,1,2.6666667,3.9166667,4.5833335,2.75,.96683788,.01541504,.000368924,.030022129,.01653857,.00027035101,.0018835641,-.01460709,Caucasian,1,0,0,0,0,-.86798525,-.43633655,.51244497,-1.7588745,1.0008175,-.7609756,-.41079453,.85012782,-.49701965,-.32499701,-.78764272,6.4863501,buy,23,2,0,1,2.3333333,3.75,3.5833333,3.1666667,.96395677,.035659801,.001672303,.0078095999,.0089393035,.00031350201,.003021141,.027850199,South Asian,0,0,1,0,0,-1.2377096,-.68040556,-1.1863651,-1.2295579,.99258769,-.6961844,-.28089923,-.047040466,-.56018943,-.15747315,-.65396416,matched (3)
21,NL,5,S,1,13.139436,L,low price,.75,0,0,0,0,16,16,4,10NL5,10FR16,32,3,1,0,2.1666667,3.5,3.75,2.5,.86122662,.183157,.00062150002,.0064861402,.01351607,.000132416,.001082399,.1766708,Caucasian,1,0,0,0,0,-1.4225715,-1.0465088,-.90323001,-2.0764644,.69914091,-.22413538,-.38562268,-.10049525,-.5221445,-.44297957,-.18539603,41.474155,buy,22,4,1,1,4.25,4.5,5.6666665,4.75,.039820209,.77378821,.0022978529,.00054084801,.01379392,.00086481503,.00159766,.77149028,South Asian,0,0,1,0,0,.88820463,.41790438,2.3528216,.7818445,-1.6471912,1.6661168,-.21855664,-.34062672,-.51983488,-.36710033,1.6874187,matched (3)
28,NL,12,S,3,16.253532,L,high price,.75,0,0,0,0,16,16,73,10NL12,10FR16,20,4,1,0,5.5833335,4.75,5.1666665,4.4166665,.187933,.44010881,.0081806555,.00036890901,.016526701,.00080830703,.001851575,.4319281,Caucasian,1,0,0,0,0,2.3671017,.78400767,1.5034168,.35839114,-1.2241098,.59821147,.367726,-.34757137,-.49711829,-.32970786,.61829257,44.907368,not buy,22,4,1,1,4.25,4.5,5.6666665,4.75,.039820209,.77378821,.0022978529,.00054084801,.01379392,.00086481503,.00159766,.77149028,South Asian,0,0,1,0,0,.88820463,.41790438,2.3528216,.7818445,-1.6471912,1.6661168,-.21855664,-.34062672,-.51983488,-.36710033,1.6874187,matched (3)
30,NL,14,S,5,13.500352,H,not sell,.75,0,0,0,0,16,16,138,10NL14,10FR16,20,3,1,1,2.6666667,3.9166667,4.5833335,2.75,.96683788,.01541504,.000368924,.030022129,.01653857,.00027035101,.0018835641,-.01460709,Caucasian,1,0,0,0,0,-.86798525,-.43633655,.51244497,-1.7588745,1.0008175,-.7609756,-.41079453,.85012782,-.49701965,-.32499701,-.78764272,5.7935567,no offer,22,4,1,1,4.25,4.5,5.6666665,4.75,.039820209,.77378821,.0022978529,.00054084801,.01379392,.00086481503,.00159766,.77149028,South Asian,0,0,1,0,0,.88820463,.41790438,2.3528216,.7818445,-1.6471912,1.6661168,-.21855664,-.34062672,-.51983488,-.36710033,1.6874187,matched (3)
23,NL,7,S,7,37.037209,L,low price,.75,0,0,0,0,16,16,208,10NL7,10FR16,24,6,0,1,2.4166667,3.25,3.3333333,3.5833333,.01512492,.94335902,.00036045999,.000169313,.079320692,.0078704711,.001799791,.93548852,Caucasian,1,0,0,0,0,-1.1452785,-1.4126122,-1.6110675,-.70024168,-1.7177328,2.2088101,-.41163805,-.35563308,.024864001,-.33733374,2.2037742,27.799986,buy,22,4,1,1,4.25,4.5,5.6666665,4.75,.039820209,.77378821,.0022978529,.00054084801,.01379392,.00086481503,.00159766,.77149028,South Asian,0,0,1,0,0,.88820463,.41790438,2.3528216,.7818445,-1.6471912,1.6661168,-.21855664,-.34062672,-.51983488,-.36710033,1.6874187,matched (3)
24,NL,8,S,9,14.583519,L,high price,.75,0,0,0,0,16,16,267,10NL8,10FR16,18,5,1,0,4.1666665,4.3333335,4.5833335,4.75,.003951164,.98347187,.00025717501,.000052828,.06652125,.01138753,.0069420128,.9720844,Caucasian,1,0,0,0,0,.79577339,.17383574,.51244497,.7818445,-1.7496504,2.3371871,-.42193148,-.36033794,-.081532836,.41992918,2.3189981,27.718296,not buy,22,4,1,1,4.25,4.5,5.6666665,4.75,.039820209,.77378821,.0022978529,.00054084801,.01379392,.00086481503,.00159766,.77149028,South Asian,0,0,1,0,0,.88820463,.41790438,2.3528216,.7818445,-1.6471912,1.6661168,-.21855664,-.34062672,-.51983488,-.36710033,1.6874187,matched (3)
22,NL,6,S,11,9.3560801,H,not sell,.75,0,0,0,0,16,16,324,10NL6,10FR16,19,4,1,0,3.1666667,4.6666665,3.8333333,4.0833335,.1092821,.79075128,.00064896501,.00323382,.00066659198,.00066681899,.01019793,.78055328,Caucasian,1,0,0,0,0,-.31339896,.661973,-.76166266,-.065061614,-1.4487746,1.7204052,-.38288552,-.23185708,-.62895727,.89940774,1.7159541,3.1788731,no offer,22,4,1,1,4.25,4.5,5.6666665,4.75,.039820209,.77378821,.0022978529,.00054084801,.01379392,.00086481503,.00159766,.77149028,South Asian,0,0,1,0,0,.88820463,.41790438,2.3528216,.7818445,-1.6471912,1.6661168,-.21855664,-.34062672,-.51983488,-.36710033,1.6874187,matched (3)
26,NL,10,S,13,5.3263168,H,not sell,.75,0,0,0,0,16,16,388,10NL10,10FR16,22,1,,0,5.0833335,2.9166667,3.75,4.1666665,.83468521,.0067785028,.00041090301,.27493241,.0085599534,.000249579,.0053615589,-.26815379,Caucasian,1,0,0,0,0,1.8125154,-1.9007498,-.90323001,.040801272,.62332588,-.78861594,-.40661088,10.742101,-.56334281,.18718557,-1.5859455,5.5522337,no offer,22,4,1,1,4.25,4.5,5.6666665,4.75,.039820209,.77378821,.0022978529,.00054084801,.01379392,.00086481503,.00159766,.77149028,South Asian,0,0,1,0,0,.88820463,.41790438,2.3528216,.7818445,-1.6471912,1.6661168,-.21855664,-.34062672,-.51983488,-.36710033,1.6874187,matched (3)
20,NL,4,S,15,4.4479656,H,not sell,.75,0,0,0,0,16,16,450,10NL4,10FR16,21,2,1,0,2.8333333,3.0833333,3.1666667,2.6666667,.6976561,.064858712,.001644553,.0048758071,.079691008,.00021285401,.002767507,.059982911,Caucasian,1,0,0,0,0,-.68312335,-1.6566812,-1.8942022,-1.8647376,.23190477,-.60273641,-.28366479,-.16553691,.027942298,-.19482426,-.55279291,3.9882751,no offer,22,4,1,1,4.25,4.5,5.6666665,4.75,.039820209,.77378821,.0022978529,.00054084801,.01379392,.00086481503,.00159766,.77149028,South Asian,0,0,1,0,0,.88820463,.41790438,2.3528216,.7818445,-1.6471912,1.6661168,-.21855664,-.34062672,-.51983488,-.36710033,1.6874187,matched (3)
28,NL,12,S,1,30.730047,L,not sell,.75,0,0,0,0,2,2,12,10NL12,10FR2,20,4,1,0,5.5833335,4.75,5.1666665,4.4166665,.187933,.44010881,.0081806555,.00036890901,.016526701,.00080830703,.001851575,.4319281,Caucasian,1,0,0,0,0,2.3671017,.78400767,1.5034168,.35839114,-1.2241098,.59821147,.367726,-.34757137,-.49711829,-.32970786,.61829257,6.8161888,no offer,18,3,1,1,5.9166665,3.8333333,4.3333335,4.6666665,.96022183,.0076697278,.004599961,.0019760199,.1438895,.001572935,.0041897669,.003069767,Caucasian,1,0,0,0,0,2.7368255,-.55837125,.087742575,.67598104,.98191887,-.78576368,.010872432,-.28265986,.56159967,.014623091,-.7319864,matched (3)
30,NL,14,S,3,10.828518,L,low price,.75,0,0,0,0,2,2,68,10NL14,10FR2,20,3,1,1,2.6666667,3.9166667,4.5833335,2.75,.96683788,.01541504,.000368924,.030022129,.01653857,.00027035101,.0018835641,-.01460709,Caucasian,1,0,0,0,0,-.86798525,-.43633655,.51244497,-1.7588745,1.0008175,-.7609756,-.41079453,.85012782,-.49701965,-.32499701,-.78764272,38.464802,buy,18,3,1,1,5.9166665,3.8333333,4.3333335,4.6666665,.96022183,.0076697278,.004599961,.0019760199,.1438895,.001572935,.0041897669,.003069767,Caucasian,1,0,0,0,0,2.7368255,-.55837125,.087742575,.67598104,.98191887,-.78576368,.010872432,-.28265986,.56159967,.014623091,-.7319864,matched (3)
23,NL,7,S,5,9.4236107,H,not sell,.75,0,0,0,0,2,2,139,10NL7,10FR2,24,6,0,1,2.4166667,3.25,3.3333333,3.5833333,.01512492,.94335902,.00036045999,.000169313,.079320692,.0078704711,.001799791,.93548852,Caucasian,1,0,0,0,0,-1.1452785,-1.4126122,-1.6110675,-.70024168,-1.7177328,2.2088101,-.41163805,-.35563308,.024864001,-.33733374,2.2037742,4.2104759,no offer,18,3,1,1,5.9166665,3.8333333,4.3333335,4.6666665,.96022183,.0076697278,.004599961,.0019760199,.1438895,.001572935,.0041897669,.003069767,Caucasian,1,0,0,0,0,2.7368255,-.55837125,.087742575,.67598104,.98191887,-.78576368,.010872432,-.28265986,.56159967,.014623091,-.7319864,matched (3)
24,NL,8,S,7,29.42322,H,not sell,.75,0,0,0,0,2,2,207,10NL8,10FR2,18,5,1,0,4.1666665,4.3333335,4.5833335,4.75,.003951164,.98347187,.00025717501,.000052828,.06652125,.01138753,.0069420128,.9720844,Caucasian,1,0,0,0,0,.79577339,.17383574,.51244497,.7818445,-1.7496504,2.3371871,-.42193148,-.36033794,-.081532836,.41992918,2.3189981,5.1749921,no offer,18,3,1,1,5.9166665,3.8333333,4.3333335,4.6666665,.96022183,.0076697278,.004599961,.0019760199,.1438895,.001572935,.0041897669,.003069767,Caucasian,1,0,0,0,0,2.7368255,-.55837125,.087742575,.67598104,.98191887,-.78576368,.010872432,-.28265986,.56159967,.014623091,-.7319864,matched (3)
22,NL,6,S,9,27.772846,L,low price,.75,0,0,0,0,2,2,271,10NL6,10FR2,19,4,1,0,3.1666667,4.6666665,3.8333333,4.0833335,.1092821,.79075128,.00064896501,.00323382,.00066659198,.00066681899,.01019793,.78055328,Caucasian,1,0,0,0,0,-.31339896,.661973,-.76166266,-.065061614,-1.4487746,1.7204052,-.38288552,-.23185708,-.62895727,.89940774,1.7159541,22.791979,buy,18,3,1,1,5.9166665,3.8333333,4.3333335,4.6666665,.96022183,.0076697278,.004599961,.0019760199,.1438895,.001572935,.0041897669,.003069767,Caucasian,1,0,0,0,0,2.7368255,-.55837125,.087742575,.67598104,.98191887,-.78576368,.010872432,-.28265986,.56159967,.014623091,-.7319864,matched (3)
26,NL,10,S,11,19.50255,L,high price,.75,0,0,0,0,2,2,336,10NL10,10FR2,22,1,,0,5.0833335,2.9166667,3.75,4.1666665,.83468521,.0067785028,.00041090301,.27493241,.0085599534,.000249579,.0053615589,-.26815379,Caucasian,1,0,0,0,0,1.8125154,-1.9007498,-.90323001,.040801272,.62332588,-.78861594,-.40661088,10.742101,-.56334281,.18718557,-1.5859455,38.413059,not buy,18,3,1,1,5.9166665,3.8333333,4.3333335,4.6666665,.96022183,.0076697278,.004599961,.0019760199,.1438895,.001572935,.0041897669,.003069767,Caucasian,1,0,0,0,0,2.7368255,-.55837125,.087742575,.67598104,.98191887,-.78576368,.010872432,-.28265986,.56159967,.014623091,-.7319864,matched (3)
